cap-shape,cap-surface,cap-color,bruises,odor,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,ring-type,spore-print-color,population,habitat,class
6,6,10,6,6,4,1,2,4,15,15,8,1,13,22,7,10,0
3,7,10,6,6,4,22,2,4,15,15,1,8,13,22,18,10,0
6,7,10,6,6,4,1,2,4,15,15,1,4,13,22,7,10,0
3,5,4,11,6,4,9,11,4,6,5,9,9,1,22,5,19,0
6,6,10,6,6,4,22,2,4,15,15,8,8,13,22,18,21,0
3,7,10,6,6,4,1,2,4,15,15,8,1,13,22,18,10,0
6,6,7,6,6,4,10,2,4,15,15,4,4,13,22,7,1,0
6,6,10,6,6,4,22,2,4,15,15,8,1,13,22,18,1,0
6,6,10,6,6,4,10,2,4,15,15,1,1,13,22,7,21,0
6,6,10,11,8,4,9,11,4,5,5,1,9,1,15,7,21,1
3,6,7,6,6,4,1,2,4,15,15,4,4,13,22,7,1,0
3,6,7,6,6,4,22,2,4,15,15,4,4,13,22,7,1,0
6,7,2,11,8,4,19,11,4,5,5,1,1,1,15,7,21,1
6,7,10,6,6,4,22,2,4,15,15,4,1,13,22,18,1,0
6,6,10,6,6,4,22,2,4,15,15,4,4,13,22,7,21,0
3,7,7,6,6,4,10,2,4,15,15,1,8,13,22,7,21,0
6,6,10,11,8,4,9,11,4,5,5,9,9,1,15,7,21,1
3,6,10,6,6,4,10,2,4,15,15,8,1,13,22,18,10,0
3,6,10,6,6,4,10,2,4,15,15,1,1,13,22,7,1,0
6,7,8,11,8,4,1,11,4,5,5,1,9,1,8,7,21,1
6,6,10,11,8,4,19,11,4,5,5,1,10,1,8,18,21,1
3,7,10,6,6,4,22,2,4,15,15,8,8,13,22,18,21,0
6,7,7,6,6,4,22,2,4,15,15,1,1,13,22,18,1,0
6,6,7,6,6,4,22,2,4,15,15,8,4,13,22,18,21,0
6,6,10,6,6,4,10,2,4,15,15,8,1,13,22,18,1,0
6,6,10,6,6,4,22,2,4,15,15,4,4,13,22,7,1,0
6,7,10,6,6,4,1,2,4,15,15,1,8,13,22,7,10,0
6,5,4,11,6,4,9,11,4,6,6,9,9,1,22,5,19,0
6,6,2,11,8,4,19,11,4,5,5,1,1,1,8,7,21,1
3,7,8,6,7,8,4,11,-1,15,15,1,1,2,9,18,21,0
3,7,10,11,8,4,8,11,4,5,5,10,9,1,8,18,21,1
3,6,10,6,14,8,8,2,4,5,5,9,9,1,15,18,21,0
3,6,1,6,14,8,8,2,4,5,5,9,9,1,8,18,21,0
3,7,8,6,7,8,4,11,-1,5,15,1,9,2,9,18,13,0
6,6,10,6,6,4,10,2,4,15,15,8,1,13,22,7,1,0
3,6,7,6,6,4,10,2,4,15,15,4,4,13,22,18,10,0
3,5,10,11,6,4,9,11,4,5,6,9,9,1,22,5,19,0
6,7,10,6,6,4,22,2,4,15,15,4,1,13,22,7,1,0
3,6,7,6,6,4,1,2,4,15,15,4,4,13,22,7,21,0
6,7,10,6,6,4,10,2,4,15,15,8,1,13,22,7,1,0
6,6,10,6,6,4,22,2,4,15,15,8,4,13,22,7,21,0
6,7,10,6,6,4,22,2,4,15,15,4,4,13,22,7,21,0
3,7,10,6,6,4,10,2,4,15,15,8,1,13,22,7,10,0
6,6,10,6,6,4,22,2,4,15,15,1,1,13,22,7,10,0
3,6,7,6,6,4,1,2,4,15,15,4,4,13,22,7,10,0
6,6,7,6,6,4,1,2,4,15,15,8,8,13,22,18,10,0
3,6,7,6,6,4,22,2,4,15,15,8,4,13,22,18,10,0
3,6,7,6,6,4,10,2,4,15,15,4,1,13,22,7,10,0
3,7,7,6,6,4,1,2,4,15,15,8,1,13,22,18,10,0
6,5,10,11,6,4,22,11,4,5,5,9,9,1,22,18,19,0
3,6,7,6,6,4,22,2,4,15,15,8,8,13,22,7,10,0
6,6,7,6,6,4,1,2,4,15,15,1,4,13,22,7,10,0
6,7,10,6,6,4,1,2,4,15,15,8,1,13,22,7,21,0
6,6,7,6,6,4,1,2,4,15,15,1,8,13,22,7,21,0
6,6,7,6,6,4,10,2,4,15,15,4,1,13,22,18,21,0
3,7,10,6,6,4,22,2,4,15,15,4,8,13,22,18,1,0
3,7,10,6,6,4,1,2,4,15,15,8,4,13,22,7,1,0
6,7,2,11,8,4,1,11,4,5,5,9,9,1,8,18,21,1
6,6,7,6,6,4,22,2,4,15,15,8,1,13,22,18,21,0
6,6,10,6,6,4,22,2,4,15,15,4,1,13,22,7,21,0
6,7,10,6,6,4,22,2,4,15,15,8,1,13,22,18,1,0
3,6,7,6,6,4,10,2,4,15,15,4,1,13,22,18,10,0
3,6,7,6,6,4,10,2,4,15,15,1,1,13,22,18,1,0
3,6,10,6,6,4,22,2,4,15,15,8,4,13,22,7,21,0
3,7,7,6,6,4,1,2,4,15,15,1,1,13,22,7,1,0
6,5,9,11,6,4,1,11,4,6,6,9,9,1,22,5,19,0
6,6,7,6,6,4,22,2,4,15,15,1,8,13,22,18,10,0
6,6,7,6,6,4,1,2,4,15,15,4,1,13,22,18,21,0
6,7,10,6,6,4,22,2,4,15,15,8,8,13,22,7,1,0
6,6,7,6,6,4,1,2,4,15,15,1,4,13,22,7,21,0
6,6,7,6,6,4,22,2,4,15,15,4,8,13,22,18,21,0
6,6,10,6,6,4,10,2,4,15,15,4,4,13,22,18,1,0
3,7,10,6,6,4,1,2,4,15,15,8,4,13,22,7,10,0
3,6,7,6,6,4,22,2,4,15,15,4,1,13,22,7,1,0
6,6,10,6,6,4,10,2,4,15,15,1,4,13,22,18,10,0
3,6,7,6,6,4,1,2,4,15,15,8,4,13,22,7,21,0
6,7,10,6,6,4,1,2,4,15,15,8,8,13,22,18,21,0
3,7,7,6,6,4,10,2,4,15,15,8,4,13,22,18,21,0
3,5,9,11,6,4,22,11,4,6,5,9,9,1,22,5,10,0
6,6,10,6,6,4,1,2,4,15,15,8,4,13,22,7,10,0
3,5,4,11,6,4,1,11,4,6,5,9,9,1,22,5,10,0
6,7,10,6,6,4,22,2,4,15,15,1,4,13,22,18,21,0
3,7,10,6,6,4,1,2,4,15,15,8,8,13,22,18,21,0
3,6,7,6,6,4,10,2,4,15,15,8,4,13,22,7,10,0
3,6,7,6,6,4,1,2,4,15,15,8,8,13,22,7,10,0
3,7,7,6,6,4,10,2,4,15,15,1,1,13,22,18,10,0
6,7,10,11,8,4,19,11,4,5,5,10,10,1,8,7,21,1
6,7,7,6,6,4,22,2,4,15,15,1,1,13,22,7,1,0
3,7,10,6,6,4,22,2,4,15,15,1,8,13,22,7,1,0
6,6,7,6,6,4,22,2,4,15,15,1,4,13,22,18,10,0
6,7,7,6,6,4,22,2,4,15,15,8,1,13,22,18,1,0
6,6,7,6,6,4,10,2,4,15,15,8,1,13,22,7,21,0
3,7,10,6,6,4,22,2,4,15,15,1,1,13,22,18,1,0
6,6,10,6,6,4,10,2,4,15,15,4,4,13,22,7,10,0
3,7,10,6,6,4,10,2,4,15,15,1,1,13,22,7,1,0
3,6,1,6,14,8,1,2,4,5,5,9,9,1,15,5,21,0
3,7,7,6,6,4,10,2,4,15,15,8,8,13,22,7,21,0
3,6,7,6,6,4,10,2,4,15,15,8,8,13,22,7,10,0
6,6,7,6,6,4,22,2,4,15,15,4,1,13,22,7,10,0
3,7,10,6,6,4,10,2,4,15,15,1,8,13,22,18,10,0
6,6,10,6,6,4,10,2,4,15,15,1,8,13,22,18,10,0
3,7,10,6,6,4,22,2,4,15,15,1,8,13,22,18,21,0
3,6,7,6,6,4,22,2,4,15,15,4,8,13,22,7,10,0
3,6,7,6,6,4,10,2,4,15,15,4,1,13,22,18,1,0
3,7,10,6,6,4,22,2,4,15,15,1,4,13,22,7,21,0
3,7,7,6,6,4,10,2,4,15,15,8,1,13,22,18,21,0
6,7,10,6,6,4,10,2,4,15,15,4,4,13,22,7,1,0
6,7,10,6,6,4,1,2,4,15,15,1,8,13,22,18,21,0
3,6,7,6,6,4,22,2,4,15,15,4,8,13,22,7,1,0
15,7,8,6,8,8,9,2,4,6,6,9,8,2,9,18,13,1
6,6,10,6,6,4,1,2,4,15,15,8,8,13,22,7,1,0
3,7,7,6,6,4,22,2,4,15,15,8,1,13,22,7,10,0
6,6,7,6,6,4,1,2,4,15,15,1,1,13,22,7,10,0
3,7,10,6,6,4,22,2,4,15,15,8,4,13,22,18,21,0
3,6,10,6,6,4,22,2,4,15,15,4,1,13,22,7,1,0
6,6,7,6,6,4,1,2,4,15,15,1,1,13,22,18,10,0
6,5,1,11,8,4,2,2,-1,5,5,9,9,2,9,14,9,1
6,6,7,6,6,4,1,2,4,15,15,8,4,13,22,18,1,0
3,6,7,6,6,4,10,2,4,15,15,4,4,13,22,7,21,0
3,7,10,6,6,4,1,2,4,15,15,1,4,13,22,7,21,0
6,7,10,6,6,4,10,2,4,15,15,4,1,13,22,7,1,0
3,6,7,6,6,4,10,2,4,15,15,4,4,13,22,18,21,0
6,7,10,6,6,4,22,2,4,15,15,1,8,13,22,7,10,0
6,7,10,6,6,4,22,2,4,15,15,8,4,13,22,18,10,0
15,5,1,11,8,4,2,2,-1,5,5,9,2,2,9,14,9,1
3,6,7,6,6,4,1,2,4,15,15,1,8,13,22,18,21,0
6,6,7,6,6,4,1,2,4,15,15,1,8,13,22,18,1,0
6,6,10,6,6,4,22,2,4,15,15,4,8,13,22,7,1,0
6,6,10,6,6,4,1,2,4,15,15,8,4,13,22,18,10,0
3,6,7,6,6,4,22,2,4,15,15,8,1,13,22,7,1,0
6,6,10,6,6,4,1,2,4,15,15,8,4,13,22,7,1,0
3,7,10,6,6,4,10,2,4,15,15,1,1,13,22,7,10,0
6,7,7,6,6,4,10,2,4,15,15,4,8,13,22,7,10,0
6,6,10,6,6,4,22,2,4,15,15,8,8,13,22,7,21,0
3,6,7,6,6,4,10,2,4,15,15,1,1,13,22,18,21,0
6,6,10,6,6,4,10,2,4,15,15,8,8,13,22,18,10,0
6,6,10,6,6,4,10,2,4,15,15,1,8,13,22,7,21,0
6,6,7,6,6,4,22,2,4,15,15,1,4,13,22,7,10,0
6,7,10,11,8,4,9,11,4,5,5,1,9,1,8,7,21,1
6,7,10,6,6,4,22,2,4,15,15,1,4,13,22,7,21,0
6,7,10,6,6,4,10,2,4,15,15,8,1,13,22,18,21,0
6,7,10,6,6,4,10,2,4,15,15,4,8,13,22,18,10,0
3,7,7,6,6,4,1,2,4,15,15,1,4,13,22,18,10,0
3,7,10,6,6,4,1,2,4,15,15,4,8,13,22,7,10,0
3,7,7,6,6,4,10,2,4,15,15,1,4,13,22,7,1,0
6,6,7,6,6,4,1,2,4,15,15,4,4,13,22,7,21,0
3,6,7,6,6,4,10,2,4,15,15,1,8,13,22,18,10,0
3,7,7,6,6,4,1,2,4,15,15,8,4,13,22,7,1,0
6,6,10,6,6,4,1,2,4,15,15,4,1,13,22,18,10,0
3,6,7,6,6,4,22,2,4,15,15,1,4,13,22,18,21,0
6,6,10,6,6,4,22,2,4,15,15,4,4,13,22,18,10,0
6,7,10,6,6,4,10,2,4,15,15,4,1,13,22,7,21,0
6,6,10,6,6,4,22,2,4,15,15,8,8,13,22,7,10,0
6,7,7,6,6,4,22,2,4,15,15,1,1,13,22,18,10,0
6,6,10,6,6,4,1,2,4,15,15,1,4,13,22,7,10,0
3,6,7,6,6,4,10,2,4,15,15,4,1,13,22,7,1,0
6,7,10,6,6,4,1,2,4,15,15,8,4,13,22,7,10,0
6,7,10,6,6,4,22,2,4,15,15,4,4,13,22,7,10,0
6,7,10,6,6,4,1,2,4,15,15,8,4,13,22,18,1,0
3,7,16,6,8,8,1,2,-1,5,6,9,9,6,22,18,21,1
6,7,7,6,6,4,1,2,4,15,15,8,4,13,22,7,10,0
3,6,7,6,6,4,10,2,4,15,15,4,1,13,22,7,21,0
3,7,8,6,5,8,4,11,-1,15,5,9,9,2,9,18,1,0
6,7,7,6,6,4,22,2,4,15,15,4,8,13,22,18,21,0
15,7,8,6,8,8,9,2,-1,15,7,9,8,2,9,18,21,0
6,6,7,6,6,4,1,2,4,15,15,4,1,13,22,7,21,0
3,7,10,6,6,4,22,2,4,15,15,4,8,13,22,18,21,0
3,7,10,6,6,4,22,2,4,15,15,4,1,13,22,7,10,0
6,7,10,6,6,4,10,2,4,15,15,8,1,13,22,7,10,0
3,6,7,6,6,4,1,2,4,15,15,1,1,13,22,18,21,0
3,6,10,6,6,4,10,2,4,15,15,8,1,13,22,18,21,0
3,7,10,6,6,4,10,2,4,15,15,8,4,13,22,18,21,0
3,7,10,6,6,4,1,2,4,15,15,8,8,13,22,7,10,0
3,7,10,6,6,4,10,2,4,15,15,1,8,13,22,7,10,0
6,7,2,11,8,4,9,11,4,5,5,10,1,1,15,7,21,1
6,6,7,6,6,4,22,2,4,15,15,8,8,13,22,7,1,0
3,7,7,6,6,4,22,2,4,15,15,1,1,13,22,18,10,0
6,6,7,6,6,4,10,2,4,15,15,8,8,13,22,18,10,0
3,6,7,6,6,4,1,2,4,15,15,4,4,13,22,18,1,0
6,6,10,6,6,4,22,2,4,15,15,8,4,13,22,7,10,0
6,6,10,6,6,4,22,2,4,15,15,1,1,13,22,18,10,0
3,7,7,6,6,4,10,2,4,15,15,1,1,13,22,7,10,0
6,5,4,11,6,4,9,11,4,5,5,9,9,1,22,5,19,0
3,7,10,6,6,4,1,2,4,15,15,1,4,13,22,18,10,0
3,7,7,6,6,4,10,2,4,15,15,8,8,13,22,18,1,0
6,6,10,6,6,4,10,2,4,15,15,8,8,13,22,18,1,0
6,7,10,6,6,4,10,2,4,15,15,4,8,13,22,7,21,0
6,6,7,6,6,4,1,2,4,15,15,1,4,13,22,18,21,0
6,7,10,6,6,4,22,2,4,15,15,8,8,13,22,7,10,0
3,7,10,6,6,4,1,2,4,15,15,4,8,13,22,18,10,0
3,5,2,11,8,4,2,2,-1,5,5,9,2,2,9,14,9,1
6,6,10,6,6,4,10,2,4,15,15,1,1,13,22,18,21,0
6,6,7,6,6,4,1,2,4,15,15,8,1,13,22,7,21,0
6,7,10,6,6,4,10,2,4,15,15,8,8,13,22,7,21,0
3,7,7,6,6,4,10,2,4,15,15,1,1,13,22,7,1,0
6,7,10,6,6,4,10,2,4,15,15,8,8,13,22,18,21,0
3,6,7,6,6,4,22,2,4,15,15,4,4,13,22,7,10,0
4,7,9,11,8,8,9,2,4,5,5,9,9,1,9,14,13,0
6,5,4,11,6,4,22,11,4,5,5,9,9,1,22,18,19,0
3,7,7,6,6,4,1,2,4,15,15,4,1,13,22,7,1,0
6,7,10,6,6,4,10,2,4,15,15,4,4,13,22,7,21,0
6,7,10,6,6,4,10,2,4,15,15,1,1,13,22,18,1,0
6,7,7,6,6,4,1,2,4,15,15,4,1,13,22,18,1,0
6,6,10,6,6,4,10,2,4,15,15,8,8,13,22,7,21,0
3,7,7,6,6,4,22,2,4,15,15,1,1,13,22,18,21,0
3,6,7,6,6,4,1,2,4,15,15,4,1,13,22,18,10,0
6,6,10,6,6,4,1,2,4,15,15,4,1,13,22,7,10,0
3,5,9,11,6,4,9,11,4,6,6,9,9,1,22,5,19,0
6,7,10,11,8,4,8,11,4,5,5,10,1,1,8,18,21,1
3,7,8,6,7,8,4,11,-1,5,15,9,1,2,9,18,21,0
6,7,10,6,6,4,1,2,4,15,15,1,1,13,22,7,21,0
6,6,10,6,6,4,10,2,4,15,15,1,8,13,22,7,10,0
6,7,2,11,8,4,8,11,4,5,5,1,10,1,15,18,21,1
3,7,4,11,8,4,2,2,-1,5,5,9,2,2,9,14,9,1
3,7,7,6,6,4,22,2,4,15,15,8,8,13,22,7,10,0
3,7,7,6,6,4,10,2,4,15,15,4,8,13,22,7,21,0
3,7,7,6,6,4,22,2,4,15,15,8,4,13,22,18,1,0
3,7,7,6,6,4,1,2,4,15,15,8,8,13,22,7,10,0
6,6,7,6,6,4,10,2,4,15,15,4,8,13,22,7,10,0
6,7,10,6,6,4,1,2,4,15,15,4,4,13,22,7,10,0
3,6,10,6,6,4,1,2,4,15,15,8,8,13,22,7,10,0
6,7,7,6,6,4,1,2,4,15,15,4,4,13,22,18,10,0
3,7,10,6,6,4,22,2,4,15,15,1,1,13,22,18,10,0
3,7,7,6,6,4,10,2,4,15,15,1,8,13,22,7,10,0
6,7,10,6,6,4,22,2,4,15,15,4,8,13,22,7,1,0
6,7,7,6,6,4,22,2,4,15,15,8,4,13,22,7,10,0
3,7,10,6,6,4,10,2,4,15,15,1,4,13,22,7,21,0
6,7,10,6,6,4,22,2,4,15,15,1,1,13,22,18,21,0
6,7,10,6,6,4,1,2,4,15,15,4,8,13,22,7,1,0
3,7,19,6,8,8,22,2,-1,5,6,9,9,6,22,7,21,1
3,6,10,6,6,4,10,2,4,15,15,8,8,13,22,18,10,0
6,6,7,6,6,4,10,2,4,15,15,8,1,13,22,18,10,0
6,6,7,6,6,4,22,2,4,15,15,1,8,13,22,7,10,0
3,6,7,6,6,4,22,2,4,15,15,1,8,13,22,18,10,0
6,6,7,6,6,4,22,2,4,15,15,4,4,13,22,18,10,0
6,6,10,6,6,4,22,2,4,15,15,1,4,13,22,18,10,0
6,7,10,6,6,4,1,2,4,15,15,4,4,13,22,7,21,0
6,6,10,6,6,4,22,2,4,15,15,4,8,13,22,18,10,0
6,6,7,6,6,4,22,2,4,15,15,4,8,13,22,7,21,0
6,7,7,6,6,4,22,2,4,15,15,4,8,13,22,18,1,0
6,6,10,6,6,4,10,2,4,15,15,1,8,13,22,18,1,0
6,7,10,6,6,4,10,2,4,15,15,8,4,13,22,7,10,0
6,6,7,6,6,4,10,2,4,15,15,8,4,13,22,7,21,0
6,6,2,11,8,4,19,11,4,5,5,10,9,1,8,7,21,1
6,5,4,11,6,4,22,11,4,5,6,9,9,1,22,18,19,0
6,7,10,6,6,4,10,2,4,15,15,1,8,13,22,18,21,0
6,6,10,6,6,4,22,2,4,15,15,1,1,13,22,18,1,0
3,7,7,6,6,4,1,2,4,15,15,1,4,13,22,7,10,0
6,6,7,6,6,4,1,2,4,15,15,1,4,13,22,7,1,0
6,7,7,6,6,4,22,2,4,15,15,8,8,13,22,18,21,0
6,7,8,11,8,4,19,11,4,5,5,9,10,1,15,18,21,1
6,7,7,6,6,4,22,2,4,15,15,4,8,13,22,7,10,0
3,5,4,11,8,4,2,2,-1,5,5,9,9,2,9,14,9,1
3,7,7,6,6,4,1,2,4,15,15,8,1,13,22,7,10,0
3,6,7,6,6,4,1,2,4,15,15,1,4,13,22,7,21,0
3,7,7,6,6,4,22,2,4,15,15,1,8,13,22,7,10,0
6,7,10,6,6,4,10,2,4,15,15,4,4,13,22,18,1,0
6,6,2,11,8,4,8,11,4,5,5,10,10,1,15,7,21,1
6,6,7,6,6,4,1,2,4,15,15,1,8,13,22,18,21,0
6,6,7,6,6,4,1,2,4,15,15,4,8,13,22,18,10,0
3,7,7,6,6,4,22,2,4,15,15,8,8,13,22,18,21,0
3,6,7,6,6,4,1,2,4,15,15,8,4,13,22,18,10,0
3,7,8,6,7,8,4,11,-1,15,5,9,1,2,9,18,21,0
6,6,7,6,6,4,1,2,4,15,15,1,4,13,22,18,1,0
3,7,7,6,6,4,22,2,4,15,15,8,4,13,22,18,10,0
6,6,7,6,6,4,10,2,4,15,15,8,8,13,22,18,1,0
6,6,7,6,6,4,10,2,4,15,15,8,4,13,22,18,21,0
6,7,10,6,6,4,1,2,4,15,15,4,1,13,22,18,1,0
6,7,10,6,6,4,22,2,4,15,15,4,4,13,22,18,10,0
6,7,10,6,6,4,22,2,4,15,15,4,8,13,22,18,21,0
6,6,10,6,6,4,10,2,4,15,15,4,8,13,22,18,10,0
3,5,10,6,14,8,1,2,4,5,5,9,9,1,15,18,21,0
3,7,7,6,6,4,10,2,4,15,15,4,1,13,22,7,10,0
6,5,10,11,6,4,22,11,4,6,6,9,9,1,22,5,19,0
3,7,10,6,6,4,1,2,4,15,15,8,8,13,22,18,10,0
3,7,7,6,6,4,1,2,4,15,15,1,4,13,22,7,1,0
3,7,7,6,6,4,22,2,4,15,15,8,4,13,22,7,21,0
6,7,10,11,8,4,19,11,4,5,5,1,10,1,15,7,21,1
6,6,10,6,6,4,10,2,4,15,15,4,8,13,22,7,21,0
6,7,7,6,6,4,22,2,4,15,15,8,1,13,22,18,10,0
6,7,10,6,6,4,22,2,4,15,15,8,4,13,22,7,1,0
3,7,7,6,6,4,22,2,4,15,15,4,4,13,22,7,10,0
3,7,10,6,6,4,1,2,4,15,15,4,1,13,22,7,21,0
3,6,7,6,6,4,1,2,4,15,15,4,1,13,22,7,1,0
6,7,8,11,8,4,8,11,4,5,5,10,10,1,8,18,21,1
3,7,10,6,6,4,10,2,4,15,15,8,8,13,22,7,10,0
6,6,7,6,6,4,10,2,4,15,15,4,1,13,22,18,10,0
3,7,10,6,6,4,1,2,4,15,15,1,8,13,22,18,1,0
3,7,7,6,6,4,1,2,4,15,15,1,1,13,22,7,10,0
6,6,10,6,6,4,10,2,4,15,15,8,4,13,22,7,1,0
6,6,10,6,6,4,22,2,4,15,15,1,4,13,22,7,10,0
3,7,7,6,6,4,22,2,4,15,15,4,8,13,22,7,10,0
15,7,4,11,8,4,2,2,-1,5,5,2,2,2,9,14,9,1
3,7,7,6,6,4,1,2,4,15,15,4,4,13,22,7,1,0
3,7,8,6,5,8,4,11,-1,5,15,1,9,2,9,18,21,0
6,7,10,6,6,4,1,2,4,15,15,8,8,13,22,7,1,0
3,7,10,6,6,4,10,2,4,15,15,8,8,13,22,7,1,0
6,7,7,6,6,4,22,2,4,15,15,4,4,13,22,18,10,0
6,7,10,6,6,4,10,2,4,15,15,1,1,13,22,18,21,0
6,6,10,6,6,4,22,2,4,15,15,4,1,13,22,7,10,0
6,7,7,6,6,4,22,2,4,15,15,8,8,13,22,7,10,0
3,6,7,6,6,4,10,2,4,15,15,8,4,13,22,7,21,0
3,5,9,11,6,4,1,11,4,6,6,9,9,1,22,18,19,0
3,7,7,6,6,4,10,2,4,15,15,1,4,13,22,18,10,0
6,6,7,6,6,4,10,2,4,15,15,1,1,13,22,7,1,0
3,6,7,6,6,4,1,2,4,15,15,1,8,13,22,7,10,0
3,7,7,6,6,4,10,2,4,15,15,8,4,13,22,18,1,0
6,7,7,6,6,4,22,2,4,15,15,4,8,13,22,18,10,0
3,7,7,6,6,4,22,2,4,15,15,8,4,13,22,7,10,0
3,7,7,6,6,4,1,2,4,15,15,4,8,13,22,18,1,0
6,7,10,6,6,4,1,2,4,15,15,1,8,13,22,7,1,0
6,6,7,6,6,4,22,2,4,15,15,4,4,13,22,7,1,0
6,6,10,6,6,4,22,2,4,15,15,4,4,13,22,18,1,0
6,7,8,11,8,4,1,11,4,5,5,9,1,1,15,7,21,1
3,7,7,6,6,4,22,2,4,15,15,4,1,13,22,18,21,0
3,7,10,6,6,4,10,2,4,15,15,8,8,13,22,18,1,0
6,7,10,6,6,4,22,2,4,15,15,4,1,13,22,18,10,0
6,7,10,6,6,4,10,2,4,15,15,1,4,13,22,18,10,0
3,7,7,6,6,4,10,2,4,15,15,4,1,13,22,7,21,0
6,6,10,6,6,4,10,2,4,15,15,8,4,13,22,18,1,0
3,7,10,6,6,4,1,2,4,15,15,1,1,13,22,18,21,0
3,7,7,6,6,4,1,2,4,15,15,4,8,13,22,18,21,0
3,6,7,6,6,4,22,2,4,15,15,8,8,13,22,7,21,0
6,6,7,6,6,4,10,2,4,15,15,1,8,13,22,7,21,0
6,6,14,6,8,8,9,2,4,5,6,9,8,2,9,18,13,1
6,7,10,6,6,4,22,2,4,15,15,1,4,13,22,18,10,0
3,7,10,6,6,4,1,2,4,15,15,1,8,13,22,7,1,0
6,6,7,6,8,8,9,2,-1,15,7,9,7,2,9,18,21,0
6,6,7,6,6,4,22,2,4,15,15,1,4,13,22,7,1,0
3,5,10,11,6,4,1,11,4,6,5,9,9,1,22,18,10,0
6,5,8,11,8,4,2,2,-1,5,5,9,9,2,9,14,9,1
3,7,8,6,7,8,4,11,-1,5,15,1,1,2,9,18,1,0
3,5,10,6,14,8,19,2,4,5,5,9,9,1,15,18,21,0
3,6,7,6,6,4,10,2,4,15,15,8,8,13,22,7,21,0
6,7,10,6,6,4,22,2,4,15,15,4,8,13,22,18,10,0
6,7,10,6,6,4,10,2,4,15,15,1,4,13,22,7,21,0
3,7,7,6,6,4,1,2,4,15,15,8,4,13,22,18,10,0
3,7,7,6,6,4,1,2,4,15,15,4,4,13,22,18,10,0
3,7,10,6,6,4,1,2,4,15,15,4,4,13,22,7,21,0
6,7,10,6,6,4,10,2,4,15,15,1,1,13,22,7,21,0
6,7,10,6,6,4,22,2,4,15,15,4,8,13,22,7,10,0
6,6,7,6,6,4,10,2,4,15,15,1,8,13,22,7,10,0
3,6,7,6,6,4,1,2,4,15,15,4,4,13,22,18,21,0
6,6,7,6,6,4,1,2,4,15,15,4,8,13,22,18,1,0
6,6,10,6,6,4,1,2,4,15,15,1,4,13,22,7,1,0
6,6,7,6,6,4,22,2,4,15,15,4,1,13,22,7,1,0
6,7,7,6,6,4,22,2,4,15,15,8,8,13,22,7,21,0
6,6,7,6,6,4,22,2,4,15,15,8,8,13,22,18,1,0
6,6,7,6,6,4,22,2,4,15,15,4,1,13,22,18,21,0
3,7,10,6,6,4,22,2,4,15,15,4,1,13,22,18,10,0
3,7,10,6,6,4,1,2,4,15,15,4,4,13,22,18,10,0
3,7,10,6,6,4,10,2,4,15,15,4,8,13,22,18,21,0
3,5,4,11,8,4,9,2,-1,5,5,2,9,2,9,14,9,1
6,6,10,6,6,4,10,2,4,15,15,1,8,13,22,18,21,0
3,6,7,6,6,4,10,2,4,15,15,1,4,13,22,18,21,0
3,7,8,6,5,8,4,11,-1,5,5,1,1,2,9,18,13,0
3,7,10,6,6,4,10,2,4,15,15,4,4,13,22,7,21,0
6,7,10,6,6,4,22,2,4,15,15,8,4,13,22,18,1,0
6,7,10,6,6,4,1,2,4,15,15,1,8,13,22,7,21,0
6,6,7,6,6,4,10,2,4,15,15,4,1,13,22,7,10,0
3,7,7,6,6,4,10,2,4,15,15,8,8,13,22,18,21,0
3,6,7,6,6,4,22,2,4,15,15,1,4,13,22,18,10,0
6,6,10,6,6,4,22,2,4,15,15,8,8,13,22,7,1,0
3,7,10,6,6,4,10,2,4,15,15,8,1,13,22,18,1,0
6,6,7,6,6,4,22,2,4,15,15,4,4,13,22,7,10,0
3,6,7,6,6,4,1,2,4,15,15,8,1,13,22,7,10,0
3,7,19,6,8,8,22,2,-1,5,6,9,9,6,22,18,21,1
6,7,4,11,8,4,2,2,-1,5,5,2,2,2,9,14,9,1
6,7,7,6,6,4,22,2,4,15,15,4,1,13,22,7,21,0
3,7,7,6,6,4,10,2,4,15,15,8,1,13,22,7,1,0
3,7,10,6,6,4,10,2,4,15,15,1,4,13,22,18,10,0
6,6,10,6,6,4,1,2,4,15,15,1,8,13,22,7,21,0
6,7,10,6,6,4,22,2,4,15,15,8,8,13,22,18,10,0
6,6,10,6,6,4,22,2,4,15,15,4,4,13,22,7,10,0
6,7,10,6,6,4,1,2,4,15,15,8,8,13,22,18,10,0
3,6,7,6,6,4,10,2,4,15,15,1,8,13,22,7,10,0
6,6,7,6,6,4,22,2,4,15,15,1,1,13,22,18,21,0
6,6,10,6,6,4,1,2,4,15,15,1,1,13,22,18,21,0
6,7,7,6,6,4,22,2,4,15,15,8,4,13,22,18,10,0
6,7,7,6,6,4,22,2,4,15,15,8,1,13,22,7,10,0
6,6,10,6,6,4,22,2,4,15,15,8,1,13,22,18,10,0
6,5,4,11,6,4,9,11,4,5,6,9,9,1,22,18,10,0
6,5,9,11,8,4,10,2,4,5,5,9,9,1,16,18,20,0
3,7,7,6,6,4,1,2,4,15,15,1,8,13,22,7,1,0
6,6,7,6,6,4,1,2,4,15,15,4,4,13,22,18,1,0
